Item_ID,Item_Weight,Low_Fat_Content,Item_Visibility,Drink,Max_Retail_Price,Store_Built,Large_Size_Store,Item_Sales,sim
1591,18.2,Yes,0.09,No,9.76,2004,No,3731.809,0.309
1592,19.7,Yes,0.053,No,2.8,1987,Yes,905.488,0.47
1593,14.1,Yes,0.09,No,7,2004,No,1411.496,0.225
1594,14.2,No,0.025,No,9.76,2009,No,982.055,0.908
1595,11.6,No,0.144,No,11.98,2004,No,2390.222,0.407
1596,6.4,Yes,0.084,Yes,5.45,2009,Yes,1941.4728,0.474
1597,16.1,No,0.025,No,4.86,2009,No,1448.115,0.381
1598,9,Yes,0.066,No,8.91,2009,Yes,1058.622,0.375
1599,20.8,Yes,0.021,Yes,7.56,1987,Yes,2428.8384,0.03
1600,6.6,No,0.104,No,8.31,1999,Yes,3828.35,0.104
1601,8.4,Yes,0.071,No,10.87,2009,Yes,431.4384,0.593
1602,5.2,No,0.061,No,6.28,1999,No,1733.7432,0.779
1603,15.1,Yes,0.052,No,12.16,2004,No,4604.6728,0.999
1604,15.4,No,0.055,No,7.49,2004,No,2820.9946,0.728
1605,12.9,Yes,0.033,No,9.83,1999,Yes,5715.2272,0.956
1606,7.5,Yes,0.076,No,7.82,2004,No,2471.4496,0.594
1607,8.3,Yes,0.019,No,11.91,2009,Yes,3835.008,0.797
1608,12.9,No,0.152,No,12.7,1999,No,1261.691,0.556
1609,8.4,No,0.04,No,9.57,1987,Yes,2285.0256,0.8
1610,19.6,Yes,0.041,No,4.35,2004,No,2125.2336,0.446
1611,20.2,Yes,0.012,No,7.58,1997,No,1990.742,0.191
1612,10.3,No,0.025,No,8.55,2004,No,3103.9596,0.968
1613,18.2,Yes,0.162,No,1.92,1999,Yes,805.618,0.565
1614,5.5,No,0.032,No,9.26,2009,Yes,2423.512,0.847
1615,16.5,No,0.08,No,5.07,1997,No,1537.998,0.535
1616,17.4,Yes,0.015,No,3.68,1987,Yes,739.038,0.147
1617,5.9,No,0.03,No,5.07,1997,No,2063.98,0.373
1618,7.9,Yes,0.071,No,2.14,1997,No,356.8688,0.068
1619,8.4,Yes,0.017,Yes,9.84,2004,No,3350.3056,0.019
1620,14.2,Yes,0,No,9.86,1999,Yes,3731.809,0.158
1621,17.8,Yes,0.03,No,12.86,1999,Yes,3068.0064,0.588
1622,12.9,Yes,0.033,No,8.58,2009,Yes,3276.4018,0.882
1623,12.4,Yes,0.1,No,5.61,1987,Yes,1366.2216,0.608
1624,6.8,No,0.029,No,3.92,1987,Yes,1757.712,0.311
1625,8.3,No,0.036,No,7.33,1999,Yes,870.8664,0.724
1626,17.5,Yes,0.053,No,5.18,2009,Yes,1031.99,0.984
1627,11.6,No,0.01,No,11.15,1987,Yes,2025.3636,0.145
1628,7.3,Yes,0.031,No,8.66,1997,No,4902.9512,0.797
1629,17.7,Yes,0.088,No,9.03,2004,No,3101.2964,0.609
1630,17.4,No,0.063,No,4.54,2004,No,1707.777,0.788
1631,18.2,Yes,0.09,No,9.74,2009,Yes,4910.275,0.751
1632,7.8,No,0.15,No,7.76,1999,Yes,1257.0304,0.387
1633,19.4,No,0.082,No,2.43,1999,Yes,243.017,0.451
1634,8.9,Yes,0.026,No,10.52,2009,Yes,5001.4896,0.547
1635,10.5,Yes,0.071,No,6.07,1997,No,843.5686,0.057
1636,12.3,Yes,0.037,No,5.8,1987,Yes,2073.3012,0.224
1637,6,Yes,0.141,No,7.75,1999,Yes,1230.3984,0.777
1638,20.8,Yes,0.008,No,5.36,2004,No,1693.7952,0.393
1639,13.9,Yes,0.031,No,2.05,1997,No,639.168,0.586
1640,16.2,Yes,0.019,Yes,7.82,1997,No,1090.5804,0.592
1641,8.4,Yes,0.188,No,7.33,1999,Yes,2501.4106,0.521
1642,18.3,Yes,0.054,No,7.1,2009,Yes,850.8924,0.342
1643,12.7,Yes,0.07,No,2.55,2009,Yes,727.0536,0.316
1644,20.9,No,0.062,No,4.36,1999,Yes,265.6542,0.156
1645,7.6,Yes,0.055,No,2.87,2004,No,735.709,0.612
1646,9.2,Yes,0.048,No,5.29,1997,No,2223.1062,0.099
1647,16.2,Yes,0.104,No,5.06,2009,Yes,1857.582,0.768
1648,12.3,No,0.058,No,2.96,1999,No,1185.124,0.743
1649,6.1,Yes,0.079,Yes,5.6,2004,No,1697.79,0.539
1650,17.3,No,0,No,4.76,1987,Yes,2721.7904,0.785
1651,11.3,No,0.067,No,12.86,1997,No,4920.9278,0.491
1652,17.9,Yes,0.018,No,4.83,1999,Yes,856.8846,0.215
1653,17.3,Yes,0.037,Yes,8.13,2004,No,5920.2936,0.859
1654,12.3,No,0.058,No,2.88,1997,No,651.8182,0.757
1655,12.2,No,0.132,No,9.4,1987,Yes,2458.1336,0.716
1656,8.2,No,0.034,No,3.74,1997,No,1655.1788,0.296
1657,8.9,No,0.089,No,6.1,2009,No,2956.152,0.428
1658,8,Yes,0.022,No,5.38,2009,Yes,1833.6132,0.776
1659,16.2,Yes,0.033,Yes,3.7,2004,No,894.8352,0.902
1660,14.5,Yes,0.09,No,8.02,1999,Yes,2852.2872,0.741
1661,15.7,Yes,0.122,No,6.59,2004,No,1987.413,0.279
1662,6.9,Yes,0.057,No,10.63,2004,No,2137.218,0.52
1663,8.2,Yes,0.045,No,4.3,1997,No,1569.9564,0.902
1664,12.6,No,0.074,No,12.81,1999,Yes,4578.0408,0.601
1665,13.8,Yes,0,No,13.19,1999,Yes,3709.8376,0.307
1666,16.5,No,0.094,No,4.95,2009,Yes,1749.7224,0.805
1667,16.7,Yes,0.102,No,9.05,2004,No,2736.438,0.967
1668,7,Yes,0.041,No,4.13,1987,Yes,1310.2944,0.172
1669,19.3,No,0.035,No,7.01,2004,No,1552.6456,0.577
1670,9.3,Yes,0.029,No,9.73,2004,No,3110.6176,0.93
1671,11,Yes,0.055,No,5.07,1997,No,1608.5728,0.82
1672,6.7,Yes,0,No,4.65,2009,Yes,1018.0082,0.456
1673,6.5,Yes,0.034,No,7.35,2004,No,3103.9596,0.431
1674,15.4,Yes,0.02,Yes,10.84,1997,No,1736.4064,0.189
1675,7.1,Yes,0.085,No,5.41,1999,Yes,2293.0152,0.436
1676,11.1,No,0.036,No,8.85,1987,Yes,3691.1952,0.267
1677,6.4,Yes,0.03,No,4.82,2004,No,378.1744,0.184
1678,7.5,Yes,0.033,No,11.8,1997,No,6893.0274,0.667
1679,17.3,Yes,0.035,No,4.58,2004,No,279.636,0.937
1680,20.4,Yes,0.061,No,11.67,1997,No,6093.4016,0.619
1681,4.6,Yes,0.071,Yes,5.6,2004,No,792.302,0.738
1682,6,Yes,0.075,Yes,2.77,1987,Yes,497.3526,0.732
1683,7.5,No,0.153,No,10.72,2009,Yes,4274.436,0.14
1684,11.4,No,0.023,No,9.12,2004,No,7534.1928,0.921
1685,19.5,No,0.031,No,4.3,2009,Yes,2336.958,0.94
1686,15.8,Yes,0.166,No,1.83,1997,No,607.2096,0.03
1687,8.4,Yes,0.072,Yes,12.74,1987,Yes,7843.124,0.259
1688,8.4,Yes,0.04,No,4.98,2009,Yes,1686.4714,0.141
1689,19.2,No,0,No,9.23,2009,No,3844.995,0.909
1690,8.1,Yes,0.021,No,11.62,1987,Yes,2541.3586,0.936
1691,8,Yes,0.02,No,7.88,1999,Yes,3427.5384,0.117
1692,18.3,Yes,0.075,No,6.31,2004,No,1618.5598,0.939
1693,15.7,Yes,0.031,Yes,2.13,1999,Yes,952.094,0.729
1694,7.8,No,0.055,No,6.13,2009,Yes,2365.5874,0.39
1695,7.3,Yes,0.086,No,7.44,1997,No,3103.9596,0.059
1696,6.2,Yes,0.046,No,4.87,1999,Yes,886.8456,0.268
1697,15.5,No,0.025,No,4.16,2009,Yes,1146.5076,0.831
1698,15.2,Yes,0,Yes,4.83,1997,No,479.376,0.937
1699,14.8,No,0.044,No,5.45,1987,Yes,2746.425,0.614
1700,9,Yes,0.039,Yes,1.8,2004,No,1171.808,0.255
1701,17.9,Yes,0.047,No,7.63,1999,Yes,1829.6184,0.309
1702,17.8,Yes,0.031,No,9.03,2004,No,3415.554,0.707
1703,20.1,Yes,0.075,No,5.57,1987,Yes,663.1368,0.135
1704,9.2,No,0.064,No,4.17,1997,No,1437.4622,0.632
1705,20.2,Yes,0.012,No,7.76,1999,Yes,2603.278,0.258
1706,8.3,Yes,0.034,Yes,5.67,1999,Yes,2073.3012,0.447
1707,7.5,No,0.044,No,9.15,1999,Yes,3844.995,0.47
1708,17,No,0.027,No,7.11,1987,Yes,2147.205,0.96
1709,19.6,Yes,0.024,No,5.28,1997,No,1577.946,0.077
1710,5.1,No,0.13,No,7.09,1999,No,1966.7732,0.063
1711,17,No,0.027,No,7.06,2004,No,3292.381,0.725
1712,15.4,Yes,0.016,No,7.06,1999,Yes,2719.793,0.185
1713,8.4,No,0,No,11.45,2004,No,5496.8448,0.53
1714,7,No,0.137,No,9.25,1997,No,3858.9768,0.079
1715,6.3,Yes,0.127,No,10.41,2004,No,2306.997,0.179
1716,14.9,Yes,0.094,No,7.12,2009,Yes,1139.8496,0.914
1717,12.3,Yes,0.112,No,1.7,2009,Yes,564.5984,0.73
1718,10.5,Yes,0.053,No,4.43,1999,Yes,808.947,0.484
1719,15.4,Yes,0.097,Yes,9.86,2009,Yes,3941.536,0.546
1720,18.5,Yes,0.034,No,6.5,1999,Yes,1845.5976,0.156
1721,18.2,Yes,0.161,No,1.89,2004,No,256.333,0.574
1722,18.3,No,0.171,No,7.78,1999,Yes,2034.019,0.17
1723,12.1,Yes,0.148,No,5.42,1987,Yes,1278.336,0.464
1724,14.4,No,0.091,No,11.63,2009,Yes,2316.984,0.617
1725,8.4,Yes,0.071,No,10.72,1987,Yes,1725.7536,0.586
1726,15.5,No,0.076,No,13.14,1997,No,5800.4496,0.236
1727,11.7,No,0.059,No,8.6,1997,No,3448.844,0.525
1728,12.3,Yes,0.069,Yes,5.4,1987,Yes,2036.6822,0.801
1729,13.7,No,0.027,No,1.74,1987,Yes,683.1108,0.769
1730,9.5,No,0.022,No,9.8,1999,No,2348.9424,0.292
1731,8.8,Yes,0.071,No,10.46,1987,Yes,2090.612,0.634
1732,20.7,No,0.047,No,10.8,2004,No,3430.2016,0.722
1733,11.5,Yes,0.018,No,6.59,1997,No,2885.5772,0.746
1734,16.7,No,0.053,No,5.67,2009,Yes,1488.7288,0.355
1735,6.9,No,0.141,No,5.61,2009,Yes,663.1368,0.479
1736,5.2,No,0.044,No,5.19,1999,No,2889.572,0.835
1737,9.7,No,0.029,No,8.82,1987,Yes,3528.74,0.267
1738,6.7,Yes,0.076,No,9.7,1997,No,3861.64,0.622
1739,20.4,Yes,0.054,No,5.98,2004,No,353.5398,0.968
1740,6.6,No,0.092,No,12.53,2004,No,4756.4752,0.13
1741,9.1,Yes,0.052,No,7.53,2009,Yes,1821.6288,0.291
1742,8.4,Yes,0.188,No,7.31,2004,No,4414.254,0.656
1743,19.9,Yes,0.044,No,4.44,1987,Yes,1142.5128,0.638
1744,15.8,Yes,0.14,Yes,12.64,1987,Yes,3280.3966,0.955
1745,18,Yes,0.018,No,8.92,2009,Yes,3199.8348,0.927
1746,7.6,No,0.135,No,2.35,1999,No,780.9834,0.736
1747,10.2,No,0.012,No,9.88,1987,Yes,2553.343,0.056
1748,7.2,Yes,0.1,No,9.76,1987,Yes,1761.7068,0.659
1749,14.9,Yes,0.061,No,12.65,2009,Yes,2283.0282,0.476
1750,20.7,No,0.122,No,5.89,2009,Yes,2828.3184,0.653
1751,9.4,Yes,0.099,No,5.36,1997,No,2024.032,0.47
1752,13.5,No,0.16,No,7.38,1999,No,1603.9122,0.197
1753,14.2,Yes,0.035,No,12.74,2004,No,2040.0112,0.222
1754,9.7,Yes,0.13,No,9.27,1987,Yes,3554.7062,0.022
1755,4.9,No,0.134,No,2.67,2009,Yes,539.298,0.601
1756,10.2,No,0.146,No,9.7,1997,No,3901.588,0.302
1757,15.4,Yes,0.075,No,4.59,1987,Yes,2606.607,0.54
1758,6.7,Yes,0.076,No,9.6,2004,No,6757.87,0.707
1759,8.6,Yes,0.031,No,9.2,1999,Yes,5386.9878,0.825
1760,20,No,0.028,No,2.32,2009,No,181.0976,0.257
1761,9.1,No,0.008,No,4.06,1987,Yes,2255.7304,0.331
1762,16,Yes,0.099,No,10.7,1999,Yes,1486.7314,0.561
1763,7.3,No,0.021,No,4.51,2009,Yes,814.9392,0.048
1764,6.6,Yes,0.026,No,6.04,2004,No,2530.7058,0.525
1765,13.1,Yes,0.038,No,8.7,2009,Yes,3677.2134,0.711
1766,14.3,Yes,0.127,No,4.34,1987,Yes,852.224,0.648
1767,15.1,No,0.088,No,11.08,2009,No,2873.5928,0.166
1768,10.2,No,0.018,No,11.97,2009,Yes,3605.307,0.059
1769,20.2,No,0.096,No,8.93,1987,Yes,4604.6728,0.016
1770,16.8,No,0.008,No,5.06,1987,Yes,1528.011,0.365
1771,11.1,Yes,0.06,No,7.51,1997,No,1813.6392,0.313
1772,9.2,No,0.122,No,5.01,1999,No,1416.8224,0.149
1773,12.8,Yes,0.023,No,5.89,1999,Yes,1274.3412,0.946
1774,6.3,Yes,0.125,No,4.96,2004,No,1388.8588,0.879
1775,6.2,Yes,0.011,No,3.17,2009,Yes,774.9912,0.357
1776,7,Yes,0.041,No,4.08,2004,No,818.934,0.897
1777,12.2,Yes,0.145,No,11.25,2004,No,4950.8888,0.301
1778,18,Yes,0.009,No,3.97,1999,Yes,805.618,0.205
1779,12.2,No,0.132,No,9.38,2004,No,4349.0056,0.307
1780,8.5,Yes,0.058,No,5.16,1987,Yes,722.393,0.497
1781,6.3,Yes,0.127,No,10.53,1997,No,6291.81,0.538
1782,20.9,Yes,0.098,No,11.27,1987,Yes,3365.619,0.869
1783,10.5,No,0.048,No,2.44,1987,Yes,671.1264,0
1784,9.3,Yes,0.089,No,7.2,1997,No,2745.0934,0.354
1785,5.6,Yes,0.126,No,6.17,1987,Yes,1231.73,0.857
1786,18,Yes,0.047,No,8.56,1997,No,2931.5174,0.742
1787,7,Yes,0,No,7.41,2009,Yes,890.8404,0.124
1788,14.7,Yes,0,No,2.69,2004,No,1105.228,0.918
1789,7.8,No,0.15,No,7.88,1997,No,942.7728,0.119
1790,17.4,Yes,0.015,No,3.71,1997,No,960.7494,0.387
1791,16.4,Yes,0.017,No,4.91,2009,Yes,1544.656,0.543
1792,15.2,Yes,0.019,No,11.94,1987,Yes,1659.1736,0.915
1793,17.9,Yes,0.011,No,10.58,2004,No,5752.512,0.062
1794,14.8,Yes,0.081,No,9.5,2004,No,4586.0304,0.225
1795,18.9,Yes,0.091,Yes,6.33,2004,No,1150.5024,0.896
1796,20.4,Yes,0.084,No,9.12,1999,Yes,4925.5884,0.947
1797,15.3,Yes,0.023,No,5.09,2009,Yes,1025.332,0.662
1798,16.5,Yes,0.013,No,1.94,1987,Yes,759.012,0.505
1799,10.6,Yes,0.057,No,11.6,2004,No,2091.2778,0.003
1800,5.2,No,0.061,No,6.09,1997,No,3219.8088,0.044
1801,12.9,No,0.152,No,12.63,2004,No,3532.7348,0.314
1802,20.3,Yes,0.026,No,9,2004,No,3440.8544,0.256
1803,17.6,Yes,0.042,Yes,8.17,1987,Yes,3453.5046,0.954
1804,6.6,No,0.011,No,2.79,2004,No,801.6232,0.981
1805,15.5,No,0.126,No,8.91,1997,No,1416.8224,0.815
1806,9.9,Yes,0.168,Yes,11.87,1997,No,715.0692,0.347
1807,17.7,Yes,0.051,No,6.46,2004,No,1780.3492,0.709
1808,6.9,Yes,0.039,No,3.07,2009,Yes,1314.2892,0.808
1809,11.7,Yes,0.019,Yes,2.03,1997,No,308.9312,0.451
1810,11,No,0.057,No,12.14,2009,No,1938.8096,0.319
1811,5.7,No,0.068,No,12.94,2004,No,5396.9748,0.708
1812,17.3,Yes,0.035,No,4.68,2009,Yes,1491.392,0.553
1813,14.2,Yes,0.038,No,6.2,1987,Yes,1618.5598,0.782
1814,8,Yes,0.034,Yes,8.59,1987,Yes,2069.3064,0.049
1815,9.9,Yes,0.06,No,11.53,1997,No,4647.284,0.568
1816,10.7,No,0.128,No,6.06,1997,No,1917.504,0.178
1817,15.7,Yes,0.123,No,6.61,1999,Yes,2252.4014,0.17
1818,5.8,No,0.039,No,13.2,1987,Yes,6033.4796,0.365
1819,19.1,Yes,0.097,No,11.68,1999,Yes,2336.958,0.163
1820,12.6,Yes,0.087,No,5.49,1987,Yes,1547.3192,0.537
1821,20.2,No,0.06,No,6.3,1999,No,2797.6916,0.853
1822,14.2,Yes,0.038,No,6.32,2004,No,2614.5966,0.377
1823,18.2,Yes,0.013,No,7.04,1999,Yes,3495.45,0.725
1824,16.2,Yes,0.063,No,5.02,2004,No,998.7,0.45
1825,13.2,Yes,0.044,No,9.13,1987,Yes,3478.805,0.945
1826,13.9,No,0.056,No,11.61,1987,Yes,1398.18,0.401
1827,9.1,Yes,0.081,No,2.37,2009,Yes,472.718,0.111
1828,11.6,No,0.079,No,4.16,1987,Yes,1543.3244,0.247
1829,15.7,No,0.028,No,8.47,2009,Yes,1528.011,0.336
1830,20.4,Yes,0.039,No,6.36,1987,Yes,1017.3424,0.492
1831,10.5,No,0.025,No,10.92,1999,Yes,2821.6604,0.973
1832,5.7,Yes,0.086,No,8.36,2009,Yes,2330.3,0.361
1833,15,Yes,0.049,Yes,3.27,1987,Yes,1661.8368,0.159
1834,20.4,Yes,0.142,No,6.14,2009,Yes,1470.0864,0.107
1835,7.6,No,0.031,No,6.12,2009,No,857.5504,0.073
1836,18.7,Yes,0.038,No,5.46,2004,No,1890.2062,0.438
1837,9.4,Yes,0.04,No,4.28,1999,Yes,1006.6896,0.065
1838,18.4,Yes,0.031,No,9.7,2009,Yes,2886.243,0.835
1839,11.3,No,0.055,No,4.67,1999,No,3046.7008,0.655
1840,17.3,Yes,0,No,2.04,2009,Yes,628.5152,0.942
1841,11.9,No,0.05,No,8.24,1997,No,1315.6208,0.191
1842,9.6,Yes,0.097,Yes,8.4,2009,Yes,1336.9264,0.084
1843,17.8,Yes,0.076,No,5.62,1997,No,2460.7968,0.026
1844,20.4,Yes,0.021,No,3.81,2009,Yes,463.3968,0.459
1845,8.8,Yes,0,No,6.03,1987,Yes,1583.9382,0.286
1846,6.1,No,0.103,No,6.56,2009,No,913.4776,0.779
1847,16.7,No,0.062,No,3.05,1987,Yes,355.5372,0.303
1848,9,No,0.174,No,7.45,2009,No,2257.062,0.538
1849,11,Yes,0.038,No,1.92,1999,Yes,1198.44,0.655
1850,10.7,No,0.128,No,6.09,2009,Yes,2277.036,0.814
1851,16.2,Yes,0.019,Yes,7.84,1999,Yes,3739.1328,0.228
1852,18.8,Yes,0.053,No,9.66,2004,No,2684.5056,0.551
1853,13.3,Yes,0.064,No,7.47,2004,No,1354.2372,0.057
1854,6.4,Yes,0.01,No,5.79,1997,No,1757.712,0.361
1855,19,Yes,0.128,No,5.25,1999,Yes,1164.4842,0.007
1856,11.4,Yes,0.01,No,2.38,1997,No,1312.2918,0.824
1857,6.6,No,0.046,No,1.86,1997,No,834.9132,0.256
1858,17.9,No,0.047,No,6.1,1999,No,3962.8416,0.233
1859,5.5,Yes,0.047,No,5.03,2009,Yes,1416.8224,0.751
1860,10,Yes,0.046,No,7.03,2009,Yes,2376.906,0.884
1861,7.1,Yes,0.007,No,2.38,1997,No,1458.102,0.044
1862,12.2,No,0.132,No,9.48,1997,No,3403.5696,0.679
1863,5,Yes,0.009,No,6.11,1987,Yes,2059.9852,0.498
1864,9.8,No,0.015,No,12.48,1997,No,1001.3632,0.13
1865,17.7,No,0,No,9.18,2004,No,7033.5112,0.523
1866,12.7,Yes,0.123,No,5.3,2004,No,2679.845,0.403
1867,19.6,Yes,0,No,7.52,2009,Yes,2580.6408,0.527
1868,6.9,Yes,0.023,No,13.06,1997,No,2878.2534,0.52
1869,5.6,Yes,0.104,No,7.5,2009,Yes,2546.685,0.163
1870,7,Yes,0.022,No,13.1,1997,No,4207.856,0.41
1871,7.7,No,0.075,No,3.88,1997,No,1947.465,0.208
1872,13,Yes,0.154,No,3.9,2009,Yes,1168.479,0.704
1873,8.5,Yes,0,No,7.11,1999,Yes,1717.764,0.598
1874,9.8,No,0.073,No,6.08,1999,No,1566.6274,0.511
1875,19.9,Yes,0.005,No,13.31,1999,Yes,3179.8608,0.814
1876,15.5,Yes,0.053,Yes,2.18,1999,Yes,562.601,0.322
1877,8.2,Yes,0.119,No,9.54,2004,No,2466.789,0.955
1878,8.2,Yes,0.013,No,7.16,2009,Yes,1843.6002,0.044
1879,19.6,No,0.128,No,8.46,1999,No,1174.4712,0.553
1880,20.6,Yes,0,No,7.44,1997,No,2684.5056,0.039
1881,8.9,Yes,0,No,2.66,1999,Yes,552.614,0.553
1882,17.5,Yes,0.027,No,13.06,1999,Yes,3418.883,0.375
1883,11.8,Yes,0.116,Yes,9.99,2009,Yes,3571.3512,0.445
1884,13.9,Yes,0.031,Yes,7.05,2009,Yes,1701.7848,0.231
1885,14.4,Yes,0.081,No,4.05,1997,No,1757.712,0.898
1886,19.6,No,0.042,No,2.37,1999,Yes,1150.5024,0.079
1887,18.5,Yes,0.026,No,4.36,2004,No,802.9548,0.59
1888,7.2,No,0.145,No,5.13,2004,No,2153.1972,0.224
1889,19.6,Yes,0.024,No,5.23,1999,Yes,1262.3568,0.305
1890,14.5,Yes,0.09,No,7.92,1987,Yes,1109.2228,0.799
1891,9,No,0.069,No,9.82,1997,No,2561.9984,0.314
1892,20.7,Yes,0.17,No,9.18,1987,Yes,4426.2384,0.685
1893,7.1,Yes,0.018,No,7.99,1999,Yes,2246.4092,0.172
1894,20.8,Yes,0.109,No,7.97,2004,No,4492.8184,0.359
1895,8.2,Yes,0.039,No,5.79,2004,No,1523.3504,0.956
1896,9.4,Yes,0.104,No,11.68,1987,Yes,1414.1592,0.615
1897,7.4,Yes,0.082,Yes,9.39,1999,Yes,1518.024,0.226
1898,16.8,Yes,0.105,No,7.85,2009,Yes,2816.334,0.921
1899,6.2,Yes,0.012,No,1.87,2009,Yes,186.424,0.587
1900,5.5,Yes,0.034,No,4.79,1987,Yes,2153.1972,0.2
1901,16.4,Yes,0.017,No,4.87,1987,Yes,772.328,0.83
1902,13.8,No,0.057,No,11.55,1987,Yes,4633.968,0.467
1903,16.4,Yes,0.091,No,9.91,1997,No,1964.11,0.605
1904,21.3,Yes,0.019,No,6.04,1997,No,3150.5656,0.505
1905,15.9,Yes,0.078,No,2,1987,Yes,645.1602,0.008
1906,8.6,No,0.055,No,6.45,2009,Yes,1428.141,0.805
1907,9.1,Yes,0.052,No,7.51,1987,Yes,1821.6288,0.026
1908,10.9,Yes,0.027,No,2.53,1997,No,666.4658,0.249
1909,17.7,Yes,0.012,No,4.89,1987,Yes,1158.492,0.183
1910,4.6,No,0.034,No,5.64,2004,No,1789.6704,0.29
1911,17.4,No,0.146,No,7.52,1997,No,3894.93,0.7
1912,12.7,Yes,0.124,No,5.41,2009,Yes,535.969,0.518
1913,8,No,0.03,No,12.37,1999,Yes,6972.2576,0.776
1914,14.9,No,0.02,No,13.08,2009,Yes,2366.919,0.775
1915,15.1,No,0.067,No,12.9,2004,No,6458.26,0.166
1916,16.8,Yes,0.076,No,1.72,2004,No,1042.6428,0.112
1917,10.8,Yes,0.05,No,12.34,1997,No,5145.3024,0.241
1918,20.2,Yes,0.066,No,3.24,1997,No,948.765,0.765
1919,7.3,Yes,0.015,No,7.67,1999,Yes,459.402,0.754
1920,16.1,No,0.048,No,6.35,2009,Yes,1384.1982,0.12
1921,17.8,Yes,0.098,No,12.02,1987,Yes,4579.3724,0.369
1922,17.2,No,0.057,No,11.27,2009,Yes,2460.7968,0.334
1923,7.5,Yes,0.055,No,6.41,1997,No,3983.4814,0.655
1924,12.2,Yes,0.026,No,5.99,1987,Yes,599.22,0.251
1925,9.2,No,0.123,No,5.01,2009,No,1113.2176,0.203
1926,12.9,Yes,0.169,No,2.37,1999,Yes,1071.938,0.588
1927,7.3,Yes,0.027,No,5.4,1999,Yes,2087.283,0.606
1928,18.3,No,0.183,No,5.43,2004,No,1208.427,0.986
1929,9.6,No,0.027,No,12.96,1999,No,4649.9472,0.754
1930,10.3,No,0,No,9.56,2004,No,1707.777,0.374
1931,16.7,Yes,0,No,5.46,2009,Yes,545.956,0.895
1932,11.2,No,0.105,No,5.16,2004,No,2388.8904,0.247
1933,11.9,No,0,No,2.56,2004,No,410.1328,0.332
1934,12.6,Yes,0.056,No,2.59,1999,Yes,473.3838,0.393
1935,7.9,No,0,No,1.92,1997,No,932.12,0.642
1936,18.4,No,0.092,No,9.24,1987,Yes,3872.9586,0.326
1937,12.5,Yes,0.072,No,6.25,2009,Yes,1771.028,0.279
1938,17.3,Yes,0.113,No,12.67,2004,No,755.0172,0.731
1939,12.1,Yes,0.03,No,3.9,2004,No,2220.443,0.38
1940,16,No,0.065,No,3.81,2004,No,1090.5804,0.329
1941,13.7,Yes,0.016,No,11.51,2009,Yes,2994.7684,0.048
1942,8.9,Yes,0.099,No,10.42,1997,No,5452.902,0.468
1943,8.9,No,0.113,Yes,6.1,1999,No,1238.388,0.24
1944,8.3,Yes,0.019,No,12.06,1987,Yes,5512.824,0.684
1945,9.9,Yes,0.06,No,11.54,1987,Yes,4414.9198,0.616
1946,18.5,Yes,0.034,No,6.5,1997,No,1054.6272,0.982
1947,21.1,No,0.021,No,6.49,2009,Yes,1284.994,0.732
1948,18.5,Yes,0.034,No,6.55,2009,Yes,1977.426,0.64
1949,15,Yes,0.046,No,6.14,1997,No,731.0484,0.021
1950,13.1,Yes,0.038,No,8.78,1999,Yes,1050.6324,0.715
1951,11.1,Yes,0.045,No,8.7,2009,Yes,2101.2648,0.403
1952,8.1,No,0.135,No,2.1,2009,Yes,199.74,0.292
1953,17.7,Yes,0.051,No,6.28,1987,Yes,1398.8458,0.708
1954,7.4,Yes,0.052,No,2.93,1997,No,801.6232,0.469
1955,18.8,Yes,0.01,No,10.36,2004,No,1667.1632,0.53
1956,18.2,No,0.012,No,3,2009,No,644.4944,0.294
1957,5.5,No,0.107,No,7.24,1999,No,3323.0078,0.152
1958,12.9,Yes,0.099,No,1.97,1997,No,540.6296,0.141
1959,7.4,Yes,0.082,Yes,9.55,1987,Yes,2466.789,0.364
1960,11.7,Yes,0.132,No,7.62,1999,Yes,1518.024,0.816
1961,15.7,No,0.028,No,8.56,1987,Yes,1867.569,0.105
1962,17.8,Yes,0.031,No,12.87,2009,Yes,3835.008,0.715
1963,18.2,Yes,0.163,No,2.15,1997,No,758.3462,0.232
1964,15.6,Yes,0.081,No,5.62,1997,No,1006.6896,0.868
1965,13.3,No,0.072,No,2.99,2009,Yes,918.804,0.061
1966,6.7,Yes,0.036,No,10.92,2009,Yes,5660.6316,0.41
1967,11.8,Yes,0.054,Yes,3.77,1999,Yes,986.7156,0.454
1968,12,Yes,0.076,No,6.23,2009,Yes,1733.7432,0.511
1969,20.7,Yes,0.049,No,1.89,2009,Yes,265.6542,0.192
1970,19.6,No,0.042,No,2.3,1987,Yes,527.3136,0.321
1971,6.9,No,0,No,9.67,1999,No,2510.066,0.479
1972,13,No,0.045,Yes,8.75,1997,No,1926.1594,0.718
1973,10.1,Yes,0.167,Yes,12.09,1997,No,5331.7264,0.252
1974,15.6,Yes,0.143,No,6.52,1987,Yes,2826.9868,0.773
1975,20.4,No,0.015,No,11.72,2009,No,3271.7412,0.908
1976,13.5,No,0.129,No,4.82,1997,No,2527.3768,0.674
1977,6.7,No,0.03,No,3.25,2009,Yes,856.8846,0.482
1978,17.7,No,0.017,No,2.53,1987,Yes,1458.102,0.53
1979,20.5,No,0.112,No,9.7,1987,Yes,4456.1994,0.553
1980,19.1,Yes,0.097,No,11.76,1987,Yes,4673.916,0.847
